p0,p1,p2,p3
11,2,1,3
11,2,1,4
11,2,1,5
11,2,1,6
11,2,1,7
11,2,1,8
11,2,0,12
11,2,0,13
11,2,0,14
11,2,0,15
11,2,0,16
11,2,0,17
11,2,0,18
11,2,1,0
11,2,0,4
11,2,0,5
11,2,0,6
11,2,0,7
11,2,0,8
11,2,0,9
11,2,0,10
11,2,0,11
11,2,6,3
11,2,6,4
11,2,6,5
11,2,6,6
11,2,6,7
11,2,6,8
11,2,6,9
11,2,6,10
11,2,3,14
11,2,3,15
11,2,3,16
11,2,3,17
11,2,3,18
11,2,6,0
11,2,6,1
11,2,6,2
11,2,3,6
11,2,3,7
11,2,3,8
11,2,3,9
11,2,3,10
11,2,3,11
11,2,3,12
11,2,3,13
11,2,1,17
11,2,1,18
11,2,3,0
11,2,3,1
11,2,3,2
11,2,3,3
11,2,3,4
11,2,3,5
11,2,8,16
11,2,8,17
11,2,8,18
11,2,14,0
11,2,14,1
11,2,14,2
11,2,14,3
11,2,14,4
11,2,8,8
11,2,8,9
11,2,8,10
11,2,8,11
11,2,8,12
11,2,8,13
11,2,8,14
11,2,8,15
11,2,8,0
11,2,8,1
11,2,8,2
11,2,8,3
11,2,8,4
11,2,8,5
11,2,8,6
11,2,8,7
11,2,6,11
11,2,6,12
11,2,6,13
11,2,6,14
11,2,6,15
11,2,6,16
11,2,6,17
11,2,6,18
11,6,0,10
11,6,0,11
11,6,0,12
11,6,0,13
11,6,0,14
11,6,0,15
11,6,0,16
11,6,0,17
11,6,0,2
11,6,0,3
11,6,0,4
11,6,0,5
11,6,0,6
11,6,0,7
11,6,0,8
11,6,0,9
11,2,14,13
11,2,14,14
11,2,14,15
11,2,14,16
11,2,14,17
11,2,14,18
11,6,0,0
11,6,0,1
11,2,14,5
11,2,14,6
11,2,14,7
11,2,14,8
11,2,14,9
11,2,14,10
11,2,14,11
11,2,14,12
11,6,3,4
11,6,3,5
11,6,3,6
11,6,3,7
11,6,3,8
11,6,3,9
11,6,3,10
11,6,3,11
11,6,1,15
11,6,1,16
11,6,1,17
11,6,1,18
11,6,3,0
11,6,3,1
11,6,3,2
11,6,3,3
11,6,1,7
11,6,1,8
11,6,1,9
11,6,1,10
11,6,1,11
11,6,1,12
11,6,1,13
11,6,1,14
11,6,0,18
11,6,1,0
11,6,1,1
11,6,1,2
11,6,1,3
11,6,1,4
11,6,1,5
11,6,1,6
11,6,6,17
11,6,6,18
11,6,8,0
11,6,8,1
11,6,8,2
11,6,8,3
11,6,8,4
11,6,8,5
11,6,6,9
11,6,6,10
11,6,6,11
11,6,6,12
11,6,6,13
11,6,6,14
11,6,6,15
11,6,6,16
11,6,6,1
11,6,6,2
11,6,6,3
11,6,6,4
11,6,6,5
11,6,6,6
11,6,6,7
11,6,6,8
11,6,3,12
11,6,3,13
11,6,3,14
11,6,3,15
11,6,3,16
11,6,3,17
11,6,3,18
11,6,6,0
11,6,14,11
11,6,14,12
11,6,14,13
11,6,14,14
11,6,14,15
11,6,14,16
11,6,14,17
11,6,14,18
11,6,14,3
11,6,14,4
11,6,14,5
11,6,14,6
11,6,14,7
11,6,14,8
11,6,14,9
11,6,14,10
11,6,8,14
11,6,8,15
11,6,8,16
11,6,8,17
11,6,8,18
11,6,14,0
11,6,14,1
11,6,14,2
11,6,8,6
11,6,8,7
11,6,8,8
11,6,8,9
11,6,8,10
11,6,8,11
11,6,8,12
11,6,8,13
11,7,1,5
11,7,1,6
11,7,1,7
11,7,1,8
11,7,1,9
11,7,1,10
11,7,1,11
11,7,1,12
11,7,0,16
11,7,0,17
11,7,0,18
11,7,1,0
11,7,1,1
11,7,1,2
11,7,1,3
11,7,1,4
11,7,0,8
11,7,0,9
11,7,0,10
11,7,0,11
11,7,0,12
11,7,0,13
11,7,0,14
11,7,0,15
11,7,0,0
11,7,0,1
11,7,0,2
11,7,0,3
11,7,0,4
11,7,0,5
11,7,0,6
11,7,0,7
11,7,3,18
11,7,6,0
11,7,6,1
11,7,6,2
11,7,6,3
11,7,6,4
11,7,6,5
11,7,6,6
11,7,3,10
11,7,3,11
11,7,3,12
11,7,3,13
11,7,3,14
11,7,3,15
11,7,3,16
11,7,3,17
11,7,3,2
11,7,3,3
11,7,3,4
11,7,3,5
11,7,3,6
11,7,3,7
11,7,3,8
11,7,3,9
11,7,1,13
11,7,1,14
11,7,1,15
11,7,1,16
11,7,1,17
11,7,1,18
11,7,3,0
11,7,3,1
11,7,8,12
11,7,8,13
11,7,8,14
11,7,8,15
11,7,8,16
11,7,8,17
11,7,8,18
11,7,14,0
11,7,8,4
11,7,8,5
11,7,8,6
11,7,8,7
11,7,8,8
11,7,8,9
11,7,8,10
11,7,8,11
11,7,6,15
11,7,6,16
11,7,6,17
11,7,6,18
11,7,8,0
11,7,8,1
11,7,8,2
11,7,8,3
11,7,6,7
11,7,6,8
11,7,6,9
11,7,6,10
11,7,6,11
11,7,6,12
11,7,6,13
11,7,6,14
11,11,0,6
11,11,0,7
11,11,0,8
11,11,0,9
11,11,0,10
11,11,0,11
11,11,0,12
11,11,0,13
11,7,14,17
11,7,14,18
11,11,0,0
11,11,0,1
11,11,0,2
11,11,0,3
11,11,0,4
11,11,0,5
11,7,14,9
11,7,14,10
11,7,14,11
11,7,14,12
11,7,14,13
11,7,14,14
11,7,14,15
11,7,14,16
11,7,14,1
11,7,14,2
11,7,14,3
11,7,14,4
11,7,14,5
11,7,14,6
11,7,14,7
11,7,14,8
11,11,3,0
11,11,3,1
11,11,3,2
11,11,3,3
11,11,3,4
11,11,3,5
11,11,3,6
11,11,3,7
11,11,1,11
11,11,1,12
11,11,1,13
11,11,1,14
11,11,1,15
11,11,1,16
11,11,1,17
11,11,1,18
11,11,1,3
11,11,1,4
11,11,1,5
11,11,1,6
11,11,1,7
11,11,1,8
11,11,1,9
11,11,1,10
11,11,0,14
11,11,0,15
11,11,0,16
11,11,0,17
11,11,0,18
11,11,1,0
11,11,1,1
11,11,1,2
11,11,6,13
11,11,6,14
11,11,6,15
11,11,6,16
11,11,6,17
11,11,6,18
11,11,8,0
11,11,8,1
11,11,6,5
11,11,6,6
11,11,6,7
11,11,6,8
11,11,6,9
11,11,6,10
11,11,6,11
11,11,6,12
11,11,3,16
11,11,3,17
11,11,3,18
11,11,6,0
11,11,6,1
11,11,6,2
11,11,6,3
11,11,6,4
11,11,3,8
11,11,3,9
11,11,3,10
11,11,3,11
11,11,3,12
11,11,3,13
11,11,3,14
11,11,3,15
11,11,14,7
11,11,14,8
11,11,14,9
11,11,14,10
11,11,14,11
11,11,14,12
11,11,14,13
11,11,14,14
11,11,8,18
11,11,14,0
11,11,14,1
11,11,14,2
11,11,14,3
11,11,14,4
11,11,14,5
11,11,14,6
11,11,8,10
11,11,8,11
11,11,8,12
11,11,8,13
11,11,8,14
11,11,8,15
11,11,8,16
11,11,8,17
11,11,8,2
11,11,8,3
11,11,8,4
11,11,8,5
11,11,8,6
11,11,8,7
11,11,8,8
11,11,8,9
12,0,1,1
12,0,1,2
12,0,1,3
12,0,1,4
12,0,1,5
12,0,1,6
12,0,1,7
12,0,1,8
12,0,0,12
12,0,0,13
12,0,0,14
12,0,0,15
12,0,0,16
12,0,0,17
12,0,0,18
12,0,1,0
12,0,0,4
12,0,0,5
12,0,0,6
12,0,0,7
12,0,0,8
12,0,0,9
12,0,0,10
12,0,0,11
11,11,14,15
11,11,14,16
11,11,14,17
11,11,14,18
12,0,0,0
12,0,0,1
12,0,0,2
12,0,0,3
12,0,3,14
12,0,3,15
12,0,3,16
12,0,3,17
12,0,3,18
12,0,6,0
12,0,6,1
12,0,6,2
12,0,3,6
12,0,3,7
12,0,3,8
12,0,3,9
12,0,3,10
12,0,3,11
12,0,3,12
12,0,3,13
12,0,1,17
12,0,1,18
12,0,3,0
12,0,3,1
12,0,3,2
12,0,3,3
12,0,3,4
12,0,3,5
12,0,1,9
12,0,1,10
12,0,1,11
12,0,1,12
12,0,1,13
12,0,1,14
12,0,1,15
12,0,1,16
12,0,8,8
12,0,8,9
12,0,8,10
12,0,8,11
12,0,8,12
12,0,8,13
12,0,8,14
12,0,8,15
12,0,8,0
12,0,8,1
12,0,8,2
12,0,8,3
12,0,8,4
12,0,8,5
12,0,8,6
12,0,8,7
12,0,6,11
12,0,6,12
12,0,6,13
12,0,6,14
12,0,6,15
12,0,6,16
12,0,6,17
12,0,6,18
12,0,6,3
12,0,6,4
12,0,6,5
12,0,6,6
12,0,6,7
12,0,6,8
12,0,6,9
12,0,6,10
12,1,0,2
12,1,0,3
12,1,0,4
12,1,0,5
12,1,0,6
12,1,0,7
12,1,0,8
12,1,0,9
12,0,14,13
12,0,14,14
12,0,14,15
12,0,14,16
12,0,14,17
12,0,14,18
12,1,0,0
12,1,0,1
12,0,14,5
12,0,14,6
12,0,14,7
12,0,14,8
12,0,14,9
12,0,14,10
12,0,14,11
12,0,14,12
12,0,8,16
12,0,8,17
12,0,8,18
12,0,14,0
12,0,14,1
12,0,14,2
12,0,14,3
12,0,14,4
12,1,1,15
12,1,1,16
12,1,1,17
12,1,1,18
12,1,3,0
12,1,3,1
12,1,3,2
12,1,3,3
12,1,1,7
12,1,1,8
12,1,1,9
12,1,1,10
12,1,1,11
12,1,1,12
12,1,1,13
12,1,1,14
12,1,0,18
12,1,1,0
12,1,1,1
12,1,1,2
12,1,1,3
12,1,1,4
12,1,1,5
12,1,1,6
12,1,0,10
12,1,0,11
12,1,0,12
12,1,0,13
12,1,0,14
12,1,0,15
12,1,0,16
12,1,0,17
12,1,6,9
12,1,6,10
12,1,6,11
12,1,6,12
12,1,6,13
12,1,6,14
12,1,6,15
12,1,6,16
12,1,6,1
12,1,6,2
12,1,6,3
12,1,6,4
12,1,6,5
12,1,6,6
12,1,6,7
12,1,6,8
12,1,3,12
12,1,3,13
12,1,3,14
12,1,3,15
12,1,3,16
12,1,3,17
12,1,3,18
12,1,6,0
12,1,3,4
12,1,3,5
12,1,3,6
12,1,3,7
12,1,3,8
12,1,3,9
12,1,3,10
12,1,3,11
12,1,14,3
12,1,14,4
12,1,14,5
12,1,14,6
12,1,14,7
12,1,14,8
12,1,14,9
12,1,14,10
12,1,8,14
12,1,8,15
12,1,8,16
12,1,8,17
12,1,8,18
12,1,14,0
12,1,14,1
12,1,14,2
12,1,8,6
12,1,8,7
12,1,8,8
12,1,8,9
12,1,8,10
12,1,8,11
12,1,8,12
12,1,8,13
12,1,6,17
12,1,6,18
12,1,8,0
12,1,8,1
12,1,8,2
12,1,8,3
12,1,8,4
12,1,8,5
12,2,0,16
12,2,0,17
12,2,0,18
12,2,1,0
12,2,1,1
12,2,1,2
12,2,1,3
12,2,1,4
12,2,0,8
12,2,0,9
12,2,0,10
12,2,0,11
12,2,0,12
12,2,0,13
12,2,0,14
12,2,0,15
12,2,0,0
12,2,0,1
12,2,0,2
12,2,0,3
12,2,0,4
12,2,0,5
12,2,0,6
12,2,0,7
12,1,14,11
12,1,14,12
12,1,14,13
12,1,14,14
12,1,14,15
12,1,14,16
12,1,14,17
12,1,14,18
12,2,3,10
12,2,3,11
12,2,3,12
12,2,3,13
12,2,3,14
12,2,3,15
12,2,3,16
12,2,3,17
12,2,3,2
12,2,3,3
12,2,3,4
12,2,3,5
12,2,3,6
12,2,3,7
12,2,3,8
12,2,3,9
12,2,1,13
12,2,1,14
12,2,1,15
12,2,1,16
12,2,1,17
12,2,1,18
12,2,3,0
12,2,3,1
12,2,1,5
12,2,1,6
12,2,1,7
12,2,1,8
12,2,1,9
12,2,1,10
12,2,1,11
12,2,1,12
12,2,8,4
12,2,8,5
12,2,8,6
12,2,8,7
12,2,8,8
12,2,8,9
12,2,8,10
12,2,8,11
12,2,6,15
12,2,6,16
12,2,6,17
12,2,6,18
12,2,8,0
12,2,8,1
12,2,8,2
12,2,8,3
12,2,6,7
12,2,6,8
12,2,6,9
12,2,6,10
12,2,6,11
12,2,6,12
12,2,6,13
12,2,6,14
12,2,3,18
12,2,6,0
12,2,6,1
12,2,6,2
12,2,6,3
12,2,6,4
12,2,6,5
12,2,6,6
12,2,14,17
12,2,14,18
12,6,0,0
12,6,0,1
12,6,0,2
12,6,0,3
12,6,0,4
12,6,0,5
12,2,14,9
12,2,14,10
12,2,14,11
12,2,14,12
12,2,14,13
12,2,14,14
12,2,14,15
12,2,14,16
12,2,14,1
12,2,14,2
12,2,14,3
12,2,14,4
12,2,14,5
12,2,14,6
12,2,14,7
12,2,14,8
12,2,8,12
12,2,8,13
12,2,8,14
12,2,8,15
12,2,8,16
12,2,8,17
12,2,8,18
12,2,14,0
12,6,1,11
12,6,1,12
12,6,1,13
12,6,1,14
12,6,1,15
12,6,1,16
12,6,1,17
12,6,1,18
12,6,1,3
12,6,1,4
12,6,1,5
12,6,1,6
12,6,1,7
12,6,1,8
12,6,1,9
12,6,1,10
12,6,0,14
12,6,0,15
12,6,0,16
12,6,0,17
12,6,0,18
12,6,1,0
12,6,1,1
12,6,1,2
12,6,0,6
12,6,0,7
12,6,0,8
12,6,0,9
12,6,0,10
12,6,0,11
12,6,0,12
12,6,0,13
12,6,6,5
12,6,6,6
12,6,6,7
12,6,6,8
12,6,6,9
12,6,6,10
12,6,6,11
12,6,6,12
12,6,3,16
12,6,3,17
12,6,3,18
12,6,6,0
12,6,6,1
12,6,6,2
12,6,6,3
12,6,6,4
12,6,3,8
12,6,3,9
12,6,3,10
12,6,3,11
12,6,3,12
12,6,3,13
12,6,3,14
12,6,3,15
12,6,3,0
12,6,3,1
12,6,3,2
12,6,3,3
12,6,3,4
12,6,3,5
12,6,3,6
12,6,3,7
12,6,8,18
12,6,14,0
12,6,14,1
12,6,14,2
12,6,14,3
12,6,14,4
12,6,14,5
12,6,14,6
12,6,8,10
12,6,8,11
12,6,8,12
12,6,8,13
12,6,8,14
12,6,8,15
12,6,8,16
12,6,8,17
12,6,8,2
12,6,8,3
12,6,8,4
12,6,8,5
12,6,8,6
12,6,8,7
12,6,8,8
12,6,8,9
12,6,6,13
12,6,6,14
12,6,6,15
12,6,6,16
12,6,6,17
12,6,6,18
12,6,8,0
12,6,8,1
12,7,0,12
12,7,0,13
12,7,0,14
12,7,0,15
12,7,0,16
12,7,0,17
12,7,0,18
12,7,1,0
12,7,0,4
12,7,0,5
12,7,0,6
12,7,0,7
12,7,0,8
12,7,0,9
12,7,0,10
12,7,0,11
12,6,14,15
12,6,14,16
12,6,14,17
12,6,14,18
12,7,0,0
12,7,0,1
12,7,0,2
12,7,0,3
12,6,14,7
12,6,14,8
12,6,14,9
12,6,14,10
12,6,14,11
12,6,14,12
12,6,14,13
12,6,14,14
12,7,3,6
12,7,3,7
12,7,3,8
12,7,3,9
12,7,3,10
12,7,3,11
12,7,3,12
12,7,3,13
12,7,1,17
12,7,1,18
12,7,3,0
12,7,3,1
12,7,3,2
12,7,3,3
12,7,3,4
12,7,3,5
12,7,1,9
12,7,1,10
12,7,1,11
12,7,1,12
12,7,1,13
12,7,1,14
12,7,1,15
12,7,1,16
12,7,1,1
12,7,1,2
12,7,1,3
12,7,1,4
12,7,1,5
12,7,1,6
12,7,1,7
12,7,1,8
12,7,8,0
12,7,8,1
12,7,8,2
12,7,8,3
12,7,8,4
12,7,8,5
12,7,8,6
12,7,8,7
12,7,6,11
12,7,6,12
12,7,6,13
12,7,6,14
12,7,6,15
12,7,6,16
12,7,6,17
12,7,6,18
12,7,6,3
12,7,6,4
12,7,6,5
12,7,6,6
12,7,6,7
12,7,6,8
12,7,6,9
12,7,6,10
12,7,3,14
12,7,3,15
12,7,3,16
12,7,3,17
12,7,3,18
12,7,6,0
12,7,6,1
12,7,6,2
12,7,14,13
12,7,14,14
12,7,14,15
12,7,14,16
12,7,14,17
12,7,14,18
12,11,0,0
12,11,0,1
12,7,14,5
12,7,14,6
12,7,14,7
12,7,14,8
12,7,14,9
12,7,14,10
12,7,14,11
12,7,14,12
12,7,8,16
12,7,8,17
12,7,8,18
12,7,14,0
12,7,14,1
12,7,14,2
12,7,14,3
12,7,14,4
12,7,8,8
12,7,8,9
12,7,8,10
12,7,8,11
12,7,8,12
12,7,8,13
12,7,8,14
12,7,8,15
12,11,1,7
12,11,1,8
12,11,1,9
12,11,1,10
12,11,1,11
12,11,1,12
12,11,1,13
12,11,1,14
12,11,0,18
12,11,1,0
12,11,1,1
12,11,1,2
12,11,1,3
12,11,1,4
12,11,1,5
12,11,1,6
12,11,0,10
12,11,0,11
12,11,0,12
12,11,0,13
12,11,0,14
12,11,0,15
12,11,0,16
12,11,0,17
12,11,0,2
12,11,0,3
12,11,0,4
12,11,0,5
12,11,0,6
12,11,0,7
12,11,0,8
12,11,0,9
12,11,6,1
12,11,6,2
12,11,6,3
12,11,6,4
12,11,6,5
12,11,6,6
12,11,6,7
12,11,6,8
12,11,3,12
12,11,3,13
12,11,3,14
12,11,3,15
12,11,3,16
12,11,3,17
12,11,3,18
12,11,6,0
12,11,3,4
12,11,3,5
12,11,3,6
12,11,3,7
12,11,3,8
12,11,3,9
12,11,3,10
12,11,3,11
12,11,1,15
12,11,1,16
12,11,1,17
12,11,1,18
12,11,3,0
12,11,3,1
12,11,3,2
12,11,3,3
12,11,8,14
12,11,8,15
12,11,8,16
12,11,8,17
12,11,8,18
12,11,14,0
12,11,14,1
12,11,14,2
12,11,8,6
12,11,8,7
12,11,8,8
12,11,8,9
12,11,8,10
12,11,8,11
12,11,8,12
12,11,8,13
12,11,6,17
12,11,6,18
12,11,8,0
12,11,8,1
12,11,8,2
12,11,8,3
12,11,8,4
12,11,8,5
12,11,6,9
12,11,6,10
12,11,6,11
12,11,6,12
12,11,6,13
12,11,6,14
12,11,6,15
12,11,6,16
13,0,0,8
13,0,0,9
13,0,0,10
13,0,0,11
13,0,0,12
13,0,0,13
13,0,0,14
13,0,0,15
13,0,0,0
13,0,0,1
13,0,0,2
13,0,0,3
13,0,0,4
13,0,0,5
13,0,0,6
13,0,0,7
12,11,14,11
12,11,14,12
12,11,14,13
12,11,14,14
12,11,14,15
12,11,14,16
12,11,14,17
12,11,14,18
12,11,14,3
12,11,14,4
12,11,14,5
12,11,14,6
12,11,14,7
12,11,14,8
12,11,14,9
12,11,14,10
13,0,3,2
13,0,3,3
13,0,3,4
13,0,3,5
13,0,3,6
13,0,3,7
13,0,3,8
13,0,3,9
13,0,1,13
13,0,1,14
13,0,1,15
13,0,1,16
13,0,1,17
13,0,1,18
13,0,3,0
13,0,3,1
13,0,1,5
13,0,1,6
13,0,1,7
13,0,1,8
13,0,1,9
13,0,1,10
13,0,1,11
13,0,1,12
13,0,0,16
13,0,0,17
13,0,0,18
13,0,1,0
13,0,1,1
13,0,1,2
13,0,1,3
13,0,1,4
13,0,6,15
13,0,6,16
13,0,6,17
13,0,6,18
13,0,8,0
13,0,8,1
13,0,8,2
13,0,8,3
13,0,6,7
13,0,6,8
13,0,6,9
13,0,6,10
13,0,6,11
13,0,6,12
13,0,6,13
13,0,6,14
13,0,3,18
13,0,6,0
13,0,6,1
13,0,6,2
13,0,6,3
13,0,6,4
13,0,6,5
13,0,6,6
13,0,3,10
13,0,3,11
13,0,3,12
13,0,3,13
13,0,3,14
13,0,3,15
13,0,3,16
13,0,3,17
13,0,14,9
13,0,14,10
13,0,14,11
13,0,14,12
13,0,14,13
13,0,14,14
13,0,14,15
13,0,14,16
13,0,14,1
13,0,14,2
13,0,14,3
13,0,14,4
13,0,14,5
13,0,14,6
13,0,14,7
13,0,14,8
13,0,8,12
13,0,8,13
13,0,8,14
13,0,8,15
13,0,8,16
13,0,8,17
13,0,8,18
13,0,14,0
13,0,8,4
13,0,8,5
13,0,8,6
13,0,8,7
13,0,8,8
13,0,8,9
13,0,8,10
13,0,8,11
13,1,1,3
13,1,1,4
13,1,1,5
13,1,1,6
13,1,1,7
13,1,1,8
13,1,1,9
13,1,1,10
13,1,0,14
13,1,0,15
13,1,0,16
13,1,0,17
13,1,0,18
13,1,1,0
13,1,1,1
13,1,1,2
13,1,0,6
13,1,0,7
13,1,0,8
13,1,0,9
13,1,0,10
13,1,0,11
13,1,0,12
13,1,0,13
13,0,14,17
13,0,14,18
13,1,0,0
13,1,0,1
13,1,0,2
13,1,0,3
13,1,0,4
13,1,0,5
13,1,3,16
13,1,3,17
13,1,3,18
13,1,6,0
13,1,6,1
13,1,6,2
13,1,6,3
13,1,6,4
13,1,3,8
13,1,3,9
13,1,3,10
13,1,3,11
13,1,3,12
13,1,3,13
13,1,3,14
13,1,3,15
13,1,3,0
13,1,3,1
13,1,3,2
13,1,3,3
13,1,3,4
13,1,3,5
13,1,3,6
13,1,3,7
13,1,1,11
13,1,1,12
13,1,1,13
13,1,1,14
13,1,1,15
13,1,1,16
13,1,1,17
13,1,1,18
13,1,8,10
13,1,8,11
13,1,8,12
13,1,8,13
13,1,8,14
13,1,8,15
13,1,8,16
13,1,8,17
13,1,8,2
13,1,8,3
13,1,8,4
13,1,8,5
13,1,8,6
13,1,8,7
13,1,8,8
13,1,8,9
13,1,6,13
13,1,6,14
13,1,6,15
13,1,6,16
13,1,6,17
13,1,6,18
13,1,8,0
13,1,8,1
13,1,6,5
13,1,6,6
13,1,6,7
13,1,6,8
13,1,6,9
13,1,6,10
13,1,6,11
13,1,6,12
13,2,0,4
13,2,0,5
13,2,0,6
13,2,0,7
13,2,0,8
13,2,0,9
13,2,0,10
13,2,0,11
13,1,14,15
13,1,14,16
13,1,14,17
13,1,14,18
13,2,0,0
13,2,0,1
13,2,0,2
13,2,0,3
13,1,14,7
13,1,14,8
13,1,14,9
13,1,14,10
13,1,14,11
13,1,14,12
13,1,14,13
13,1,14,14
13,1,8,18
13,1,14,0
13,1,14,1
13,1,14,2
13,1,14,3
13,1,14,4
13,1,14,5
13,1,14,6
13,2,1,17
13,2,1,18
13,2,3,0
13,2,3,1
13,2,3,2
13,2,3,3
13,2,3,4
13,2,3,5
13,2,1,9
13,2,1,10
13,2,1,11
13,2,1,12
13,2,1,13
13,2,1,14
13,2,1,15
13,2,1,16
13,2,1,1
13,2,1,2
13,2,1,3
13,2,1,4
13,2,1,5
13,2,1,6
13,2,1,7
13,2,1,8
13,2,0,12
13,2,0,13
13,2,0,14
13,2,0,15
13,2,0,16
13,2,0,17
13,2,0,18
13,2,1,0
13,2,6,11
13,2,6,12
13,2,6,13
13,2,6,14
13,2,6,15
13,2,6,16
13,2,6,17
13,2,6,18
13,2,6,3
13,2,6,4
13,2,6,5
13,2,6,6
13,2,6,7
13,2,6,8
13,2,6,9
13,2,6,10
13,2,3,14
13,2,3,15
13,2,3,16
13,2,3,17
13,2,3,18
13,2,6,0
13,2,6,1
13,2,6,2
13,2,3,6
13,2,3,7
13,2,3,8
13,2,3,9
13,2,3,10
13,2,3,11
13,2,3,12
13,2,3,13
13,2,14,5
13,2,14,6
13,2,14,7
13,2,14,8
13,2,14,9
13,2,14,10
13,2,14,11
13,2,14,12
13,2,8,16
13,2,8,17
13,2,8,18
13,2,14,0
13,2,14,1
13,2,14,2
13,2,14,3
13,2,14,4
13,2,8,8
13,2,8,9
13,2,8,10
13,2,8,11
13,2,8,12
13,2,8,13
13,2,8,14
13,2,8,15
13,2,8,0
13,2,8,1
13,2,8,2
13,2,8,3
13,2,8,4
13,2,8,5
13,2,8,6
13,2,8,7
13,6,0,18
13,6,1,0
13,6,1,1
13,6,1,2
13,6,1,3
13,6,1,4
13,6,1,5
13,6,1,6
13,6,0,10
13,6,0,11
13,6,0,12
13,6,0,13
13,6,0,14
13,6,0,15
13,6,0,16
13,6,0,17
13,6,0,2
13,6,0,3
13,6,0,4
13,6,0,5
13,6,0,6
13,6,0,7
13,6,0,8
13,6,0,9
13,2,14,13
13,2,14,14
13,2,14,15
13,2,14,16
13,2,14,17
13,2,14,18
13,6,0,0
13,6,0,1
13,6,3,12
13,6,3,13
13,6,3,14
13,6,3,15
13,6,3,16
13,6,3,17
13,6,3,18
13,6,6,0
13,6,3,4
13,6,3,5
13,6,3,6
